8664 1.38906e-08
8675.38 1.18293e-08
8686.76 1.00118e-08
8698.14 8.41798e-09
8709.52 7.02851e-09
8720.9 5.82471e-09
8732.28 4.78872e-09
8743.66 3.9035e-09
8755.04 3.15294e-09
8766.42 2.52199e-09
8777.8 1.9971e-09
8789.18 1.56708e-09
8800.56 1.22486e-09
8811.94 9.70395e-10
8823.32 8.15168e-10
8834.7 7.88448e-10
8846.08 9.45499e-10
8857.46 1.37771e-09
8868.84 2.22453e-09
8880.22 3.68702e-09
8891.6 6.04268e-09
8902.98 9.6613e-09
8914.36 1.50214e-08
8925.74 2.27273e-08
8937.12 3.35255e-08
8948.5 4.83222e-08
8959.88 6.81992e-08
8971.26 9.44299e-08
8982.64 1.28495e-07
8994.02 1.72098e-07
9005.4 2.27177e-07
9016.78 2.95924e-07
9028.16 3.80793e-07
9039.54 4.84519e-07
9050.92 6.10127e-07
9062.3 7.6095e-07
9073.68 9.40645e-07
9085.06 1.15321e-06
9096.44 1.40298e-06
9107.82 1.6947e-06
9119.2 2.03348e-06
9130.58 2.42487e-06
9141.96 2.87487e-06
9153.34 3.38993e-06
9164.72 3.97705e-06
9176.1 4.64378e-06
9187.48 5.39826e-06
9198.86 6.24928e-06
9210.24 7.20636e-06
9221.62 8.27981e-06
9233 9.48078e-06
9244.38 1.08214e-05
9255.76 1.23149e-05
9267.14 1.39755e-05
9278.52 1.5819e-05
9289.9 1.78626e-05
9301.28 2.01251e-05
9312.66 2.26271e-05
9324.04 2.53916e-05
9335.42 2.84437e-05
9346.8 3.18114e-05
9358.18 3.55258e-05
9369.56 3.96216e-05
9380.94 4.41375e-05
9392.32 4.91169e-05
9403.7 5.46087e-05
9415.08 6.06679e-05
9426.46 6.73571e-05
9437.84 7.47471e-05
9449.22 8.29185e-05
9460.6 9.19637e-05
9471.98 0.000101989
9483.36 0.000113115
9494.74 0.000125485
9506.12 0.000139261
9517.5 0.000154634
9528.88 0.000171828
9540.26 0.000191104
9551.64 0.000212772
9563.02 0.000237199
9574.4 0.000264822
9585.78 0.000296163
9597.16 0.000331852
9608.54 0.000372647
9619.92 0.000419469
9631.3 0.00047344
9642.68 0.000535933
9654.06 0.00060863
9665.44 0.0006936
9676.82 0.000793384
9688.2 0.000911094
9699.58 0.00105051
9710.96 0.00121617
9722.34 0.00141333
9733.72 0.00164781
9745.1 0.00192541
9756.48 0.00225063
9767.86 0.00262431
9779.24 0.00303967
9790.62 0.00347711
9802 0.00389966
9813.38 0.00425354
9824.76 0.00447935
9836.14 0.00453345
9847.52 0.00440812
9858.9 0.00413475
9870.28 0.00376779
9881.66 0.00336263
9893.04 0.00296129
9904.42 0.00258896
9915.8 0.00225711
9927.18 0.00196828
9938.56 0.00172024
9949.94 0.00150858
9961.32 0.00132835
9972.7 0.00117476
9984.08 0.00104353
9995.46 0.000931
10006.8 0.000834093
10018.2 0.000750257
10029.6 0.000677388
10041 0.000613753
10052.4 0.000557926
10063.7 0.000508733
10075.1 0.000465199
10086.5 0.000426517
10097.9 0.000392012
10109.3 0.000361121
10120.6 0.000333369
10132 0.000308356
10143.4 0.00028574
10154.8 0.000265233
10166.2 0.000246586
10177.5 0.000229586
10188.9 0.000214051
10200.3 0.00019982
10211.7 0.000186756
10223.1 0.000174739
10234.4 0.000163662
10245.8 0.000153434
10257.2 0.000143973
10268.6 0.000135208
10280 0.000127074
10291.3 0.000119515
10302.7 0.00011248
10314.1 0.000105925
10325.5 9.9809e-05
10336.9 9.40965e-05
10348.2 8.87545e-05
10359.6 8.3754e-05
10371 7.90685e-05
10382.4 7.46739e-05
10393.8 7.05486e-05
10405.1 6.66728e-05
10416.5 6.30286e-05
10427.9 5.95996e-05
10439.3 5.63708e-05
10450.7 5.33285e-05
10462 5.04601e-05
10473.4 4.77541e-05
10484.8 4.51999e-05
10496.2 4.27878e-05
10507.6 4.05086e-05
10518.9 3.83542e-05
10530.3 3.63167e-05
10541.7 3.43892e-05
10553.1 3.25649e-05
10564.5 3.08377e-05
10575.8 2.9202e-05
10587.2 2.76525e-05
10598.6 2.61842e-05
10610 2.47924e-05
10621.4 2.3473e-05
10632.7 2.22219e-05
10644.1 2.10353e-05
10655.5 1.99098e-05
10666.9 1.8842e-05
10678.3 1.78288e-05
10689.6 1.68674e-05
10701 1.5955e-05
10712.4 1.5089e-05
10723.8 1.42672e-05
10735.2 1.34871e-05
10746.5 1.27466e-05
10757.9 1.20438e-05
10769.3 1.13767e-05
10780.7 1.07436e-05
10792.1 1.01427e-05
10803.4 9.57237e-06
10814.8 9.03119e-06
10826.2 8.5177e-06
10837.6 8.03052e-06
10849 7.56837e-06
10860.3 7.13002e-06
10871.7 6.71432e-06
10883.1 6.32016e-06
10894.5 5.94651e-06
10905.9 5.59236e-06
10917.2 5.25678e-06
10928.6 4.93886e-06
10940 4.63776e-06
10951.4 4.35267e-06
10962.8 4.08282e-06
10974.1 3.82746e-06
10985.5 3.5859e-06
10996.9 3.35748e-06
11008.3 3.14155e-06
11019.7 2.9412e-06
11031 2.7483e-06
11042.4 2.56622e-06
11053.8 2.39442e-06
11065.2 2.23241e-06
11076.6 2.0797e-06
11087.9 1.93582e-06
11099.3 1.80035e-06
11110.7 1.67285e-06
11122.1 1.55293e-06
11133.5 1.4402e-06
11144.8 1.3343e-06
11156.2 1.23488e-06
11167.6 1.1416e-06
11179 1.05415e-06
11190.4 9.72217e-07
11201.7 8.95513e-07
11213.1 8.23754e-07
11224.5 7.56674e-07
11235.9 6.94012e-07
11247.3 6.3552e-07
11258.6 5.80956e-07
11270 5.30087e-07
11281.4 4.82683e-07
11292.8 4.38517e-07
11304.2 3.97363e-07
11315.5 3.58991e-07
11326.9 3.23159e-07
11338.3 2.89609e-07
11349.7 2.58057e-07
11361.1 2.28179e-07
11372.4 1.99597e-07
11383.8 1.71881e-07
11395.2 1.44571e-07
11406.6 1.17291e-07
11418 9.00219e-08
11429.3 6.35449e-08
11440.7 3.98373e-08
11452.1 2.12429e-08
11463.5 9.22745e-09
11474.9 3.0686e-09
11486.2 6.7843e-10
11497.6 6.16506e-11
11509 0
